ticker,year,open_px,close_px,underpricing,ret_30d,ipo_size_m,fed_rate,sic,sector,pe_backed,cohort,cohort_en,log_size,company_age,revenue_ltm,profitable,ret_12m_flag,ipo_date,OfferPrice,Size_Million,Date,FilingUrl,ret_12m,ret_12m.1
ROOT,2020,468.0,486.0,17.0,-0.4807407394848733,413.140104,0.38,6331.0,Finance,1,2019-2021,Low Rate (2019–2021),6.023786770300723,18.0,50.9,0.0,ok,1970-01-01 01:00:25.569,27.0,724.432815,2020-10-29T17:27:41-04:00,https://www.sec.gov/Archives/edgar/data/1788882/000162828020015115/rootfinal424b4.htm,-0.8211111060876415,-0.8211111060876415
LSF,2020,33.54999923706055,40.79999923706055,0.8545454198663885,0.1698529518324338,66.36860849075318,0.38,2000.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.195224181000922,2087.0,7.284729,0.0,ok,1970-01-01 01:00:25.569,22.0,58.3,2020-09-23T06:47:24-04:00,https://www.sec.gov/Archives/edgar/data/1650696/000119312520251696/d934473d424b4.htm,-0.5507352875865729,-0.5507352875865729
CMPS,2020,23.39999961853027,29.0,0.7058823529411765,0.103448275862069,70.1859588558197,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.251148274726973,1.0,,,ok,1970-01-01 01:00:25.569,17.0,127.5,2020-09-21T16:02:08-04:00,https://www.sec.gov/Archives/edgar/data/1816590/000162828020013779/compass424b4.htm,0.1427585996430496,0.1427585996430496
FHTX,2020,19.0,18.1200008392334,0.1325000524520874,0.2130242011162199,54.0265,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.989474666931158,5.0,0.43,0.0,ok,1970-01-01 01:00:25.569,16.0,120.0,2020-10-23T16:02:21-04:00,https://www.sec.gov/Archives/edgar/data/1822462/000119312520275426/d12441d424b4.htm,-0.2991170407803119,-0.2991170407803119
PLRX,2020,25.0,21.29999923706055,0.3312499523162844,0.1488262999924602,106.73,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.670302280925873,2.0,41.817,0.0,ok,1970-01-01 01:00:25.569,16.0,144.0,2020-06-03T17:27:47-04:00,https://www.sec.gov/Archives/edgar/data/1746473/000119312520159718/d729258d424b4.htm,0.3647887669518974,0.3647887669518974
PRLD,2020,25.22999954223633,26.20000076293945,0.3789474085757605,0.6744273913892385,71.35043870544433,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.267603492543667,4.0,,,ok,1970-01-01 01:00:25.569,19.0,158.175,2020-09-25T16:08:31-04:00,https://www.sec.gov/Archives/edgar/data/1678660/000119312520254577/d935180d424b4.htm,0.3221373427838815,0.3221373427838815
LEGN,2020,37.0099983215332,37.0,0.6086956521739131,-0.04540541365339949,318.5191485546112,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.763682594255605,5.0,,,ok,1970-01-01 01:00:25.569,23.0,423.775,2020-06-08T09:07:05-04:00,https://www.sec.gov/Archives/edgar/data/1801198/000119312520162919/d884493d424b4.htm,0.04513508564717061,0.04513508564717061
ARQT,2020,23.05999946594238,21.79999923706055,0.2823528962976795,-0.1293577886934119,67.60500043430328,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.213681951234851,4.0,0.0,0.0,ok,1970-01-01 01:00:25.569,17.0,159.375,2020-01-31T17:25:21-05:00,https://www.sec.gov/Archives/edgar/data/1787306/000119312520021681/d784371d424b4.htm,0.2518349481927346,0.2518349481927346
MRVI,2020,31.95000076293945,29.85000038146973,0.1055555696840641,-0.06030154510572749,647.2974304569244,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),6.47280589591115,6.0,284.098,1.0,ok,1970-01-01 01:00:25.569,27.0,1620.0,2020-11-23T16:36:30-05:00,https://www.sec.gov/Archives/edgar/data/1823239/000119312520301431/d73061d424b4.htm,0.2549413268258134,0.2549413268258134
ONEW,2020,14.38757902732986,14.50252628326416,0.20854385693868,-0.6684280154910228,20.58862558810903,0.38,5531.0,Consumer,1,2019-2021,Low Rate (2019–2021),3.024738767384283,23.0,271.036,1.0,ok,1970-01-01 01:00:25.569,12.0,55.38462,2020-02-10T16:17:09-05:00,https://www.sec.gov/Archives/edgar/data/1772921/000114036120002716/nt10006686x10_424b4.htm,1.43196827566461,1.43196827566461
PMVP,2020,35.0,37.5099983215332,1.083888795640733,-0.01359633016140208,111.1215,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.710624197275065,7.0,,,ok,1970-01-01 01:00:25.569,18.0,211.77,2020-09-25T16:03:05-04:00,https://www.sec.gov/Archives/edgar/data/1699382/000119312520254551/d922470d424b4.htm,-0.2199413079662903,-0.2199413079662903
KYMR,2020,35.0099983215332,33.2599983215332,0.6629999160766602,-0.1560432618347089,135.6707454956055,0.38,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.910230961400713,5.0,34.034,0.0,ok,1970-01-01 01:00:25.569,20.0,173.696,2020-08-21T17:19:01-04:00,https://www.sec.gov/Archives/edgar/data/1815442/000119312520227121/d940105d424b4.htm,0.6139507821448762,0.6139507821448762
GDRX,2020,46.70000076293945,50.5,0.5303030303030303,0.0,1061.229497337341,0.38,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),6.967183418086607,9.0,550.7,0.0,ok,1970-01-01 01:00:25.569,33.0,1142.307672,2020-09-24T16:05:20-04:00,https://www.sec.gov/Archives/edgar/data/1809519/000119312520253358/d949310d424b4.htm,-0.09841586575649752,-0.09841586575649752
FOUR,2020,33.09999847412109,33.54000091552734,0.4582609093707538,0.1344662551707117,404.3131713615417,0.38,7389.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.002189754304397,4.0,210.9,0.0,ok,1970-01-01 01:00:25.569,23.0,345.0,2020-06-08T16:02:38-04:00,https://www.sec.gov/Archives/edgar/data/1794669/000119312520163444/d829549d424b4.htm,1.83243880163461,1.83243880163461
CRSR,2020,15.11999988555908,14.25,-0.1617647058823529,0.8652631525407758,192.920614539814,0.38,3577.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.262278780660211,26.0,556.339,1.0,ok,1970-01-01 01:00:25.569,17.0,238.0,2020-09-24T06:32:31-04:00,https://www.sec.gov/Archives/edgar/data/1743759/000119312520252781/d507744d424b4.htm,0.8961403830009594,0.8961403830009594
YSG,2020,87.55000305175781,92.0,7.761904761904762,-0.07608695652173914,626.2013968276977,0.38,2844.0,Industrials,1,2019-2021,Low Rate (2019–2021),6.439672039531303,4.0,1941.177,0.0,ok,1970-01-01 01:00:25.569,10.5,616.875,2020-11-19T16:05:01-05:00,https://www.sec.gov/Archives/edgar/data/1819580/000119312520298091/d57580d424b4.htm,-0.8375000020732051,-0.8375000020732051
OM,2020,780.0,910.2000122070312,32.71111156322338,-0.1914963584436022,277.15506,0.38,3845.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.624577132960563,17.0,17.247,0.0,ok,1970-01-01 01:00:25.569,27.0,241.679997,2020-09-16T14:05:19-04:00,https://www.sec.gov/Archives/edgar/data/1484612/000119312520247044/d941853d424b4.htm,-0.166117348032555,-0.166117348032555
SHC,2020,27.0,25.10000038146973,0.0913043644117274,0.09322709629579982,516.4992,0.38,8090.0,Healthcare,1,2019-2021,Low Rate (2019–2021),6.247073739671756,95.0,818.158,0.0,ok,1970-01-01 01:00:25.569,23.0,1071.8,2020-11-20T17:32:49-05:00,https://www.sec.gov/Archives/edgar/data/1822479/000119312520299567/d93452d424b4.htm,-0.1019920090452398,-0.1019920090452398
GOCO,2020,375.0,291.8999938964844,12.8999997093564,-0.2826310439364269,1002.537375,0.38,6411.0,Finance,1,2019-2021,Low Rate (2019–2021),6.910289440281287,19.0,877.35,0.0,ok,1970-01-01 01:00:25.569,21.0,913.5,2020-07-16T17:26:35-04:00,https://www.sec.gov/Archives/edgar/data/1808220/000119312520194094/d797183d424b4.htm,-0.4964028671678213,-0.4964028671678213
PYPD,2020,480.0,570.0,34.625,-0.252105284573739,42.6672,0.38,3841.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.753430475173383,12.0,,,ok,1970-01-01 01:00:25.569,16.0,60.0,2020-06-26T17:43:42-04:00,https://www.sec.gov/Archives/edgar/data/1611842/000104746920003886/a2241965z424b4.htm,-0.5,-0.5
GFL,2020,17.34345832749586,16.64971923828125,-0.1238142750542692,-0.1154763846782678,250.1481681491383,0.38,4953.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.52205341489776,13.0,,,ok,1970-01-01 01:00:25.569,19.0025,1425.0000000019,2020-03-04T09:34:05-05:00,https://www.sec.gov/Archives/edgar/data/1780232/000104746920001194/a2240859z424b4.htm,0.9478578163729358,0.9478578163729358
FROG,2020,71.2699966430664,64.79000091552734,0.4725000208074396,0.1489427595233483,1032.93031534729,0.38,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),6.940155008322709,12.0,150.827,0.0,ok,1970-01-01 01:00:25.569,44.0,509.001592,2020-09-16T16:12:18-04:00,https://www.sec.gov/Archives/edgar/data/1800667/000119312520247176/d841831d424b4.htm,-0.4381848894656303,-0.4381848894656303
ALGM,2020,19.39999961853027,17.70000076293945,0.2642857687813893,0.473446259861908,215.3089557662964,0.38,3674.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.372074000190273,30.0,650.089,1.0,ok,1970-01-01 01:00:25.569,14.0,350.0,2020-10-30T16:38:23-04:00,https://www.sec.gov/Archives/edgar/data/866291/000119312520282664/d38154d424b4.htm,0.9112994560931597,0.9112994560931597
IBEX,2020,18.0,15.39999961853027,-0.1894737042878805,-0.3662337356724364,48.2022,0.38,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),3.875404663168465,36.0,,,ok,1970-01-01 01:00:25.569,19.0,90.476195,2020-08-10T08:46:39-04:00,https://www.sec.gov/Archives/edgar/data/1720420/000114036120017890/nt10006851x15_424b4.htm,0.3233766016619943,0.3233766016619943
API,2020,45.0,50.5,1.525,-0.2574257425742574,346.7385,0.38,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),5.848570893540424,7.0,133.564,0.0,ok,1970-01-01 01:00:25.569,20.0,350.0,2020-06-26T16:16:27-04:00,https://www.sec.gov/Archives/edgar/data/1802883/000162828020009978/agora424b4.htm,-0.1732673267326733,-0.1732673267326733
AMWL,2020,510.2000122070312,461.3999938964844,24.63333299424913,0.1811877052652744,698.4230007104492,0.38,7389.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.548824937417304,14.0,245.265,0.0,ok,1970-01-01 01:00:25.569,18.0,741.999996,2020-09-18T16:14:25-04:00,https://www.sec.gov/Archives/edgar/data/1393584/000119312520249114/d943395d424b4.htm,-0.5361941854554703,-0.5361941854554703
ANNX,2020,17.39999961853027,17.76000022888184,0.04470589581657879,0.4127252156104025,85.50359812545777,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.448558458395923,2083.0,,,ok,1970-01-01 01:00:25.569,17.0,250.75,2020-07-24T17:15:30-04:00,https://www.sec.gov/Archives/edgar/data/1528115/000119312520198635/d773514d424b4.htm,0.1824324171938456,0.1824324171938456
LU,2020,17.06533343953936,18.90427017211914,0.4003163090458623,0.03190666959127992,143.5958215936679,0.38,6199.0,Finance,1,2019-2021,Low Rate (2019–2021),4.967002558653651,71.0,54607.936,1.0,ok,1970-01-01 01:00:25.569,13.5,2362.5,2020-10-30T12:12:18-04:00,https://www.sec.gov/Archives/edgar/data/1816007/000119312520282192/d934009d424b4.htm,-0.5089494972547953,-0.5089494972547953
TSHA,2020,22.23999977111816,24.05999946594238,0.202999973297119,-0.1404820962507122,57.60382340717316,0.38,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.05358894409564,1.0,,,ok,1970-01-01 01:00:25.569,20.0,157.39132,2020-09-24T17:50:54-04:00,https://www.sec.gov/Archives/edgar/data/1806310/000119312520253550/d938924d424b4.htm,-0.167913511964015,-0.167913511964015
DYN,2020,22.59000015258789,23.89999961853027,0.2578947167647511,-0.1778242706206936,50.35536934013367,0.38,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.919105253799327,3.0,,,ok,1970-01-01 01:00:25.569,19.0,232.779982,2020-09-17T17:29:16-04:00,https://www.sec.gov/Archives/edgar/data/1818794/000119312520248167/d920854d424b4.htm,-0.3263598059228842,-0.3263598059228842
WMG,2020,24.01325113327978,26.78811645507812,0.575771556181066,-0.01427614483141242,839.2847390341483,0.38,7900.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.732550027954505,47.0,4463.0,0.0,ok,1970-01-01 01:00:25.569,17.0,554.2,2005-05-11T15:39:01-04:00,https://www.sec.gov/Archives/edgar/data/1319161/000104746905014383/a2158038z424b4.htm,0.1592238774939141,0.1592238774939141
IREN,2021,28.0,24.45000076293945,-0.1267856870378768,-0.3386503242648595,162.8284,0.08,6199.0,Finance,1,2019-2021,Low Rate (2019–2021),5.092696885528748,3.0,7.448,0.0,ok,1970-01-01 01:00:25.569,28.0,231.538468,2021-11-18T16:05:57-05:00,https://www.sec.gov/Archives/edgar/data/1878848/000114036121038558/ny20000275x14_424b4.htm,-0.9100204507552242,-0.9100204507552242
FA,2021,17.87683984084678,17.74175071716309,0.182783381144206,-0.04619284445021156,151.7850963526937,0.08,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),5.022465680646836,18.0,408.928,1.0,ok,1970-01-01 01:00:25.569,15.0,382.5,2021-06-24T16:34:29-04:00,https://www.sec.gov/Archives/edgar/data/1210677/000119312521198716/d147929d424b4.htm,-0.3659898898996505,-0.3659898898996505
MXCT,2021,16.98999977111816,17.0,0.3076923076923077,-0.0994117400225471,53.04787628536224,0.08,8731.0,Other,0,2019-2021,Low Rate (2019–2021),3.971194831937513,,4.928,0.0,ok,1970-01-01 01:00:25.569,13.0,175.5,2021-07-30T16:06:13-04:00,https://www.sec.gov/Archives/edgar/data/1287098/000110465921098238/tm2113965-12_424b4.htm,-0.6794117759255802,-0.6794117759255802
XLO,2021,210.0,224.0,13.0,-0.25,21.44856,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.065657510253381,6.0,0.0,0.0,ok,1970-01-01 01:00:25.569,16.0,117.648,2021-10-22T16:02:13-04:00,https://www.sec.gov/Archives/edgar/data/1840233/000110465921128952/tm2115750-18_424b4.htm,-0.8637499979564122,-0.8637499979564122
ABSI,2021,21.0,21.59000015258789,0.3493750095367432,-0.1009726859550057,53.4534,0.08,8731.0,Other,1,2019-2021,Low Rate (2019–2021),3.978810246299233,10.0,5.747,0.0,ok,1970-01-01 01:00:25.569,16.0,200.0,2021-07-23T16:49:00-04:00,https://www.sec.gov/Archives/edgar/data/1672688/000162828021014341/absci424.htm,-0.8337193196481291,-0.8337193196481291
EWCZ,2021,16.99424264257409,19.13193893432617,0.1254081726074217,0.4151472397690039,77.6161049971644,0.08,7200.0,Tech,1,2019-2021,Low Rate (2019–2021),4.351774944279265,17.0,59.227,1.0,ok,1970-01-01 01:00:25.569,17.0,180.2,2021-08-06T16:16:25-04:00,https://www.sec.gov/Archives/edgar/data/1856236/000110465921101459/tm2114247-17_424b4.htm,0.1499095870794364,0.1499095870794364
RYAN,2021,25.0306502309403,26.88839340209961,0.1441869532808344,0.2250909431916638,397.7870934701032,0.08,6411.0,Finance,1,2019-2021,Low Rate (2019–2021),5.985916921122547,5.0,1725.193,1.0,ok,1970-01-01 01:00:25.569,23.5,1337.579533,2021-07-23T16:06:49-04:00,https://www.sec.gov/Archives/edgar/data/1849253/000119312521223004/d146849d424b4.htm,0.5618179216774206,0.5618179216774206
AURA,2021,14.10000038146973,14.80000019073486,0.0571428707667757,0.1114865237121772,22.18776060028076,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.099540812531425,12.0,0.0,0.0,ok,1970-01-01 01:00:25.569,14.0,75.6,2021-11-01T09:18:02-04:00,https://www.sec.gov/Archives/edgar/data/1501796/000119312521314667/d209588d424b4.htm,-0.1216216329417147,-0.1216216329417147
LVLU,2021,210.75,195.8999938964844,11.24374961853028,-0.1975497608677399,38.41277025,0.08,5961.0,Consumer,1,2019-2021,Low Rate (2019–2021),3.648389962902079,25.0,248.206,1.0,ok,1970-01-01 01:00:25.569,16.0,92.0,2021-11-12T16:35:21-05:00,https://www.sec.gov/Archives/edgar/data/1780201/000119312521328173/d189376d424b4.htm,-0.5964777666428684,-0.5964777666428684
VTEX,2021,25.10000038146973,22.18000030517578,0.1673684371145148,0.1406672177167059,262.4430939886093,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),5.570034273725158,12.0,52.832,0.0,ok,1970-01-01 01:00:25.569,19.0,361.0,2021-07-22T12:54:30-04:00,https://www.sec.gov/Archives/edgar/data/1793663/000119312521221626/d155132d424b4.htm,-0.8489630361343667,-0.8489630361343667
CMTG,2021,12.04036635699381,12.68192291259766,-0.3200041333727796,-0.05235291728956923,39.03125561946682,0.08,6500.0,Finance,1,2019-2021,Low Rate (2019–2021),3.66436275129937,6.0,270.197,1.0,ok,1970-01-01 01:00:25.569,18.65,103.040019,2021-11-04T16:32:40-04:00,https://www.sec.gov/Archives/edgar/data/1666291/000119312521320220/d25803d424b4.htm,0.01717594148456294,0.01717594148456294
FLNC,2021,33.5,35.0,0.25,-0.08114286150251115,624.04805,0.08,3690.0,Industrials,1,2019-2021,Low Rate (2019–2021),6.436227368609961,13.0,1260.957,0.0,ok,1970-01-01 01:00:25.569,28.0,868.0,2021-10-29T16:49:22-04:00,https://www.sec.gov/Archives/edgar/data/1868941/000110465921131847/tm2120236-13_424b4.htm,-0.586000006539481,-0.586000006539481
NRDS,2021,23.5,28.29999923706055,0.5722221798366972,-0.4674911625054339,335.1241,0.08,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),5.814500910987429,12.0,39.8,0.0,ok,1970-01-01 01:00:25.569,18.0,130.5,2021-11-05T16:18:27-04:00,https://www.sec.gov/Archives/edgar/data/1625278/000162828021022027/nerdwallet424b4.htm,-0.5183745412759017,-0.5183745412759017
BROS,2021,32.5,36.68000030517578,0.5947826219641644,0.8503272132471913,507.67275,0.08,5810.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.229837047083688,29.0,558.096,0.0,ok,1970-01-01 01:00:25.569,23.0,484.210536,2021-09-16T17:03:19-04:00,https://www.sec.gov/Archives/edgar/data/1866581/000162828021018784/dutchbros424b4.htm,-0.0308070081437754,-0.0308070081437754
HOOD,2021,38.0,34.81999969482422,-0.0836842185572574,0.1823664138361547,3894.0386,0.08,6211.0,Finance,1,2019-2021,Low Rate (2019–2021),8.267202098569198,8.0,588.0,0.0,ok,1970-01-01 01:00:25.569,38.0,2090.0,2021-07-30T17:16:31-04:00,https://www.sec.gov/Archives/edgar/data/1783879/000162828021015076/robinhood424.htm,-0.7383687611567845,-0.7383687611567845
ERAS,2021,15.89999961853027,17.43000030517578,0.08937501907348633,0.320137683649328,71.23676829090118,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.266009093704979,3.0,0.0,0.0,ok,1970-01-01 01:00:25.569,16.0,300.0,2021-07-16T17:03:40-04:00,https://www.sec.gov/Archives/edgar/data/1761918/000119312521217534/d176019d424b4.htm,-0.6184738967908833,-0.6184738967908833
ONON,2021,35.40000152587891,35.0,0.4583333333333333,-0.02857142857142857,487.3093410049439,0.08,3021.0,Industrials,1,2019-2021,Low Rate (2019–2021),6.188899118565685,11.0,537.2,1.0,ok,1970-01-01 01:00:25.569,24.0,746.4,2021-09-16T16:25:50-04:00,https://www.sec.gov/Archives/edgar/data/1858985/000119312521275158/d175570d424b4.htm,-0.4505714416503906,-0.4505714416503906
VTYX,2021,18.64999961853027,21.02000045776367,0.3137500286102293,-0.143672711322337,31.52036435527802,0.08,,Other,1,2019-2021,Low Rate (2019–2021),3.450633824417729,3.0,0.0,0.0,ok,1970-01-01 01:00:25.569,16.0,151.562496,2021-10-21T17:10:27-04:00,https://www.sec.gov/Archives/edgar/data/1851194/000119312521304165/d160345d424b4.htm,0.2316840545113331,0.2316840545113331
XPOF,2021,11.19999980926514,12.25,0.02083333333333333,-0.03265303008410395,45.09455923204422,0.08,7990.0,Consumer,1,2019-2021,Low Rate (2019–2021),3.808761601360883,14.0,82.188,1.0,ok,1970-01-01 01:00:25.569,12.0,120.0,2021-07-26T06:09:28-04:00,https://www.sec.gov/Archives/edgar/data/1802156/000119312521223560/d753938d424b4.htm,0.08163265306122448,0.08163265306122448
PYXS,2021,19.0,13.19999980926514,-0.1750000119209287,-0.02121210128917262,80.712,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.390887263106078,5.0,,,ok,1970-01-01 01:00:25.569,16.0,168.0,2021-10-08T17:00:03-04:00,https://www.sec.gov/Archives/edgar/data/1782223/000119312521295600/d156228d424b4.htm,-0.8651515153704487,-0.8651515153704487
AIRS,2021,12.30770557409737,15.2312650680542,0.3846604607321999,-0.2001259271489654,68.28930437787925,0.08,8011.0,Healthcare,1,2019-2021,Low Rate (2019–2021),4.223753156625602,13.0,62.781,0.0,ok,1970-01-01 01:00:25.569,11.0,77.0,2021-10-29T15:27:11-04:00,https://www.sec.gov/Archives/edgar/data/1870940/000110465921131735/tm2121217-21_424b3.htm,-0.5509237005576121,-0.5509237005576121
LZ,2021,36.75,37.84999847412109,0.3517856597900388,-0.07529718861335497,455.31045,0.08,7374.0,Tech,1,2019-2021,Low Rate (2019–2021),6.120979493977192,22.0,211.095,0.0,ok,1970-01-01 01:00:25.569,28.0,535.388,2021-06-30T16:41:22-04:00,https://www.sec.gov/Archives/edgar/data/1286139/000119312521204774/d146270d424b4.htm,-0.70145308728451,-0.70145308728451
CXM,2021,14.60000038146973,17.60000038146973,0.1000000238418581,0.05795457020771351,236.3126861743927,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),5.465155869482178,12.0,386.93,0.0,ok,1970-01-01 01:00:25.569,16.0,266.0,2021-06-23T19:37:04-04:00,https://www.sec.gov/Archives/edgar/data/1569345/000119312521197574/d58050d424b4.htm,-0.416477259365488,-0.416477259365488
BIRD,2021,428.3999938964844,577.7999877929688,37.51999918619791,-0.5199030810712314,820.6601643078614,0.08,2300.0,Industrials,1,2019-2021,Low Rate (2019–2021),6.710109094780718,6.0,168.138,0.0,ok,1970-01-01 01:00:25.569,15.0,302.884605,2021-11-03T19:02:16-04:00,https://www.sec.gov/Archives/edgar/data/1653909/000162828021021575/allbirds424b4.htm,-0.889581168942633,-0.889581168942633
RLYB,2021,119.3600006103516,112.8000030517578,7.676923311673677,-0.1914894106306411,10.00988773118591,0.08,2834.0,Industrials,1,2019-2021,Low Rate (2019–2021),2.30357337759849,3.0,0.0,0.0,ok,1970-01-01 01:00:25.569,13.0,80.6,2021-07-30T08:28:24-04:00,https://www.sec.gov/Archives/edgar/data/1739410/000119312521230254/d99471d424b4.htm,-0.3063830164271411,-0.3063830164271411
DNUT,2021,15.56586438845019,20.0541820526123,0.1796577678007236,-0.2842857641504077,636.460176287829,0.08,5400.0,Consumer,1,2019-2021,Low Rate (2019–2021),6.455921849328109,84.0,406.227,0.0,ok,1970-01-01 01:00:25.569,17.0,500.000005,2021-07-02T15:50:41-04:00,https://www.sec.gov/Archives/edgar/data/1857154/000119312521207538/d107564d424b4.htm,-0.3475138208774714,-0.3475138208774714
COOK,2021,1100.0,1100.0,60.11111111111111,0.09181818181818181,300.0206,0.08,3630.0,Industrials,1,2019-2021,Low Rate (2019–2021),5.70385113896542,16.0,406.136,0.0,ok,1970-01-01 01:00:25.569,18.0,423.529398,2021-07-30T17:23:03-04:00,https://www.sec.gov/Archives/edgar/data/1857853/000119312521231685/d128215d424b4.htm,-0.8581818181818182,-0.8581818181818182
CADL,2021,8.239999771118164,7.0,-0.125,0.601428576878139,18.73363947963714,0.08,2836.0,Industrials,1,2019-2021,Low Rate (2019–2021),2.930320810427386,22.0,0.125,0.0,ok,1970-01-01 01:00:25.569,8.0,72.0,2021-07-28T16:02:28-04:00,https://www.sec.gov/Archives/edgar/data/1841387/000119312521227369/d120909d424b4.htm,-0.5342857156481061,-0.5342857156481061
REFI,2021,9.134257238425539,9.1843843460083,-0.4259759783744812,0.0097028978170972,11.52651920916919,0.08,6798.0,Finance,1,2019-2021,Low Rate (2019–2021),2.444650398778416,0.0,48.857628,1.0,ok,1970-01-01 01:00:25.569,16.0,100.0,2021-12-08T20:11:34-05:00,https://www.sec.gov/Archives/edgar/data/1867949/000121390021064272/f424b41221_chicagoatl.htm,0.03276550684054159,0.03276550684054159
AIP,2021,16.51000022888184,18.20000076293945,0.300000054495675,0.3840659053900622,30.7102514257431,0.08,3674.0,Industrials,1,2019-2021,Low Rate (2019–2021),3.424596521516029,18.0,4.281,0.0,ok,1970-01-01 01:00:25.569,14.0,70.0,2021-10-28T16:02:03-04:00,https://www.sec.gov/Archives/edgar/data/1667011/000119312521311263/d52087d424b4.htm,-0.7038461735968046,-0.7038461735968046
DOCS,2021,41.16999816894531,53.0,1.038461538461539,-0.01207546018204599,712.4838713119507,0.08,7371.0,Tech,1,2019-2021,Low Rate (2019–2021),6.568757275131434,2.0,39.787,1.0,ok,1970-01-01 01:00:25.569,26.0,605.8,2021-06-25T16:12:13-04:00,https://www.sec.gov/Archives/edgar/data/1516513/000162828021012935/doximity-424b4.htm,-0.2650943252275575,-0.2650943252275575
RSKD,2021,27.0,26.0,0.2380952380952381,0.1107691984910231,284.1291,0.08,7389.0,Consumer,1,2019-2021,Low Rate (2019–2021),5.64942871233696,8.0,126.15,0.0,ok,1970-01-01 01:00:25.569,21.0,367.5,2021-07-30T16:06:12-04:00,https://www.sec.gov/Archives/edgar/data/1851112/000162828021015042/riskified424b4.htm,-0.8323076871725229,-0.8323076871725229
BRLT,2021,11.56194682575201,15.22619533538818,0.2688496112823484,-0.1676402149767037,91.98453655631786,0.08,3910.0,Industrials,1,2019-2021,Low Rate (2019–2021),4.521620482012273,16.0,205.591,1.0,ok,1970-01-01 01:00:25.569,12.0,99.999996,2021-09-24T16:06:47-04:00,https://www.sec.gov/Archives/edgar/data/1866757/000119312521282214/d64351d424b4.htm,-0.6197429972761191,-0.6197429972761191
BLZE,2021,19.0,19.89999961853027,0.2437499761581419,-0.06733669237561811,143.2942,0.08,7372.0,Tech,1,2019-2021,Low Rate (2019–2021),4.96489985948605,15.0,41.292,0.0,ok,1970-01-01 01:00:25.569,16.0,100.0,2021-11-12T06:31:20-05:00,https://www.sec.gov/Archives/edgar/data/1462056/000119312521327209/d62601d424b4.htm,-0.7919598017162496,-0.7919598017162496
ARHS,2021,11.51164976490066,11.78792953491211,-0.09323618962214543,-0.09921880435644398,66.70885922262282,0.08,5712.0,Consumer,1,2019-2021,Low Rate (2019–2021),4.200337766029905,35.0,703.869,1.0,ok,1970-01-01 01:00:25.569,13.0,167.741938,2021-11-05T06:08:02-04:00,https://www.sec.gov/Archives/edgar/data/1875444/000119312521320815/d183044d424b4.htm,-0.3523437891872038,-0.3523437891872038
RGC,2021,0.3157890141010284,0.2763159871101379,-0.9854570533099928,1.85809371516927,11.47318330251574,0.08,2833.0,Industrials,1,2019-2021,Low Rate (2019–2021),2.440012425549461,56.0,0.0,0.0,ok,1970-01-01 01:00:25.569,19.0,342.0,2002-05-09T10:25:11-04:00,https://www.sec.gov/Archives/edgar/data/1168696/000091205702019229/a2079109z424b4.htm,2.552378622692503,2.552378622692503
GFS,2021,47.0099983215332,46.40000152587891,-0.01276592498129972,0.3756465459479448,875.2744577487946,0.08,3674.0,Industrials,1,2019-2021,Low Rate (2019–2021),6.774537503173342,12.0,4291.0,1.0,ok,1970-01-01 01:00:25.569,47.0,2585.0,2021-10-29T16:08:29-04:00,https://www.sec.gov/Archives/edgar/data/1709048/000119312521313344/d192411d424b4.htm,0.1997844038409396,0.1997844038409396
